rating,principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,principal component 6
2,-1.412858086,-2.61544498,-1.198175111,0.514414803,0.220608986,1.349707194
5,-1.370367519,-2.715632892,-1.203884208,0.473343351,-0.235279115,-0.147270666
5,-1.34847804,-2.781986145,-1.138769656,0.223481963,-0.291249695,-0.134128745
4,-1.355036905,-2.787505452,-1.098084186,0.185525411,-0.259496677,0.176926033
5,-1.342020112,-2.767641602,-1.10945852,0.195498213,-0.237201779,0.025397091
5,-1.302248758,-2.849487741,-1.058916581,0.033661692,-0.423457712,-0.360649205
1,-1.379138224,-2.819162766,-0.917784437,-0.350220643,0.130068191,2.062239755
5,-1.327130043,-2.831602196,-1.0553811,-0.066519348,-0.25856383,0.104744791
5,-1.344286661,-2.763274254,-1.149988189,0.189640813,-0.171146607,-0.052052516
5,-1.366627056,-2.745960296,-1.118521479,0.098561773,-0.045947294,0.48519694
5,-1.389908659,-2.735780791,-1.059116587,0.014959581,0.023795063,1.007828051
5,-1.357234229,-2.746867523,-1.118467232,0.113528451,-0.062655332,0.347301557
5,-1.379218911,-2.617973092,-1.333467605,0.696422139,0.00187963,-0.014759482
1,-1.369815044,-2.838080031,-0.903673703,-0.430130422,0.444937282,2.146065191
5,-1.325829925,-2.842198057,-1.043623024,-0.107729453,-0.142253536,0.128310235
5,-1.329093173,-2.825079645,-1.070431968,-0.085582163,-0.205712782,0.176617938
5,-1.382784274,-2.705472919,-1.200175035,0.418724675,-0.137488496,0.052307084
5,-1.375431712,-2.696706948,-1.214752374,0.415608279,-0.097018236,0.072393545
5,-1.347918623,-2.695173265,-1.23387687,0.479733866,-0.155050986,-0.162781179
5,-1.347884958,-2.693613785,-1.259510806,0.476551653,-0.119234324,-0.24533306
5,-1.325839731,-2.703974542,-1.261419525,0.568453821,-0.254148003,-0.535450935
5,-1.430780504,-2.749633342,-0.990639793,-0.073446524,0.01797091,1.353581373
5,-1.325268664,-2.840815951,-1.055819974,-0.042125083,-0.32057847,0.00403729
3,-1.347954306,-2.771219216,-1.110610009,0.140857529,-0.101157669,0.487075347
5,-1.398559654,-2.70653728,-1.182476368,0.38663966,-0.128942765,0.29150914
5,-1.345433944,-2.70011875,-1.249660825,0.491605976,-0.161040309,-0.360703791
4,-1.364323088,-2.717308861,-1.183651935,0.457873684,-0.199891803,0.046464258
1,-1.368797918,-2.705287642,-1.151708243,0.334292951,0.065020703,1.0466011
5,-1.357722054,-2.691053015,-1.22728467,0.438698423,-0.094990046,-0.065274849
5,-1.335283686,-2.774072687,-1.127522234,0.239261232,-0.285473518,-0.167063756
5,-1.346818862,-2.838097317,-1.037558548,-0.102716619,-0.263277219,0.298212373
5,-1.324852243,-2.844999973,-1.04875761,-0.033269938,-0.346020821,-0.05882949
5,-1.320097776,-2.848738165,-1.030908809,-0.01913682,-0.385203473,-0.136576483
5,-1.300694627,-2.8421562,-1.067787055,0.01927263,-0.380157002,-0.289777414
5,-1.373160801,-2.63827477,-1.315311322,0.748363305,-0.140298083,-0.270175394
5,-1.34390339,-2.709466927,-1.223079239,0.520257922,-0.252020559,-0.369084066
1,-1.391008791,-2.624609373,-1.239393622,0.550316604,0.223707445,1.152086315
3,-1.37818204,-2.621407326,-1.299853067,0.641439962,0.105997339,0.455416184
1,-1.387713147,-2.71177181,-1.125149093,0.298945756,0.067949299,1.159751854
5,-1.332953199,-2.729251202,-1.217219294,0.261369468,0.624210068,0.182751977
1,-1.352795501,-2.69997571,-1.182582776,0.368431745,0.079761267,0.844404143
2,-1.363780414,-2.75595186,-1.00740936,-0.243157456,1.736031627,2.2586107
5,-1.331569238,-2.698333383,-1.268664323,0.527520033,-0.186051333,-0.459458545
5,-1.320604555,-2.767173283,-1.18111637,0.258912329,-0.243181666,-0.340731028
5,-1.332616244,-2.846095329,-1.046458668,-0.051405775,-0.326700283,-0.028397588
5,-1.317597662,-2.839571669,-1.056821744,-0.027492278,-0.334038701,-0.04265675
5,-1.326333019,-2.832309508,-1.054714494,-0.062615973,-0.275731612,0.150934232
5,-1.32707922,-2.831420844,-1.063647547,-0.068811766,-0.255298761,0.120193128
5,-1.391452073,-2.625726385,-1.282257021,0.682296073,-0.054496883,0.157397322
2,-1.340597479,-2.838561,-0.929652065,-0.355845497,0.393128054,1.599372931
5,-1.348125842,-2.693217758,-1.244027328,0.487397167,-0.140303488,-0.182408836
5,-1.380459209,-2.761722184,-1.096626531,0.097565119,-0.127118905,0.548320967
5,-1.337056999,-2.767951259,-1.135322754,0.219509944,-0.24773047,-0.036757799
5,-1.315415675,-2.773237156,-1.178132833,0.284557913,-0.296802241,-0.437169364
5,-1.407337213,-2.701269467,-1.174480007,0.349601286,-0.087796419,0.5107338
5,-1.369967462,-2.702538267,-1.229928674,0.452187529,-0.154788591,0.0015769
5,-1.365676575,-2.700372965,-1.230389254,0.458639864,-0.148968451,-0.043102511
3,-1.358337415,-2.707947939,-1.203269046,0.426073869,-0.084301795,0.334637129
5,-1.350655522,-2.78037467,-1.138278125,0.210853875,-0.275513771,-0.083258263
5,-1.348164833,-2.755333063,-1.160347155,0.174401934,-0.136591169,0.183924374
1,-1.341703746,-2.773034264,-1.072785905,0.093757019,-0.016327452,1.011690907
5,-1.322538944,-2.854500143,-1.039398364,-0.011226888,-0.408680941,-0.185904442
1,-1.321147624,-2.762353332,-1.116508088,0.125308718,0.019645337,0.85364054
5,-1.318094187,-2.852289013,-1.052857097,0.002162173,-0.41703876,-0.145446694
5,-1.335839329,-2.829901975,-1.058273963,-0.090282453,-0.228488353,0.226609211
5,-1.36099646,-2.702745597,-1.2361595,0.476543344,-0.168892077,-0.144192677
3,-1.381093073,-2.634546428,-1.302501588,0.670871339,0.02347946,0.388801991
1,-1.388701528,-2.627314996,-1.213161145,0.569976276,0.176882392,1.152066189
1,-1.371644742,-2.631728712,-1.260448809,0.621354858,0.147589921,0.801070712
2,-1.409950366,-2.6906513,-1.116725103,0.232450715,0.154832496,1.476856543
5,-1.352970752,-2.702819076,-1.25397339,0.494267897,-0.169938353,-0.294436533
2,-1.386124162,-2.686066813,-1.16944097,0.288386164,0.153353497,1.185362993
5,-1.336975094,-2.702419441,-1.271221646,0.524823833,-0.195181574,-0.456869999
5,-1.348502055,-2.785341545,-1.128453719,0.235381359,-0.319757721,-0.161149909
5,-1.331718478,-2.773430939,-1.174805704,0.251826342,-0.263894145,-0.266862129
5,-1.35194606,-2.758336221,-1.151533466,0.164117622,-0.142276187,0.185360034
5,-1.310719311,-2.766580161,-1.203122006,0.286976957,-0.253387906,-0.471734882
5,-1.337971887,-2.752670979,-1.163998475,0.191830658,-0.142510226,0.099997166
5,-1.345611321,-2.842929023,-0.998054462,-0.092853895,-0.330278499,0.368321836
5,-1.309622887,-2.836107811,-1.062166722,-0.012717268,-0.337000947,-0.066491183
5,-1.339419105,-2.698523814,-1.262863076,0.514159004,-0.182319534,-0.328425603
1,-1.453923361,-2.682253515,-1.045583602,0.076575203,0.332554838,2.417458182
5,-1.356598919,-2.74742928,-1.091191869,-0.069609649,1.389588798,1.3021005
5,-1.366712249,-2.777843415,-1.079705105,0.171288432,-0.271200634,0.255068353
5,-1.30184436,-2.838180582,-1.09650361,0.014769758,-0.338894831,-0.283164958
1,-1.379949297,-2.734522628,-1.04149595,-0.081557158,0.288117294,1.857972279
5,-1.323847029,-2.900947509,-0.957381608,-0.357551545,-0.313845165,0.378789266
5,-1.345628271,-2.711542186,-1.233026147,0.532956373,-0.262069842,-0.38955977
4,-1.356431782,-2.708294097,-1.224959672,0.460047373,-0.130451737,-0.065396841
5,-1.343697176,-2.705711699,-1.225964273,0.518019713,-0.23673785,-0.308382602
5,-1.338961209,-2.705345796,-1.260999249,0.537633961,-0.222945912,-0.447184909
5,-1.338074887,-2.70330728,-1.246491913,0.533660401,-0.220946004,-0.415163691
5,-1.394952684,-2.757216135,-1.080299148,0.060543598,-0.091847384,0.841073612
5,-1.354829811,-2.741492003,-1.13045135,0.127777636,-0.072313487,0.538380186
2,-1.354044272,-2.772087234,-1.093335944,0.103107929,-0.044442893,0.868450843
5,-1.326762995,-2.835892252,-1.032264499,-0.057335196,-0.313036926,0.173555445
4,-1.372848427,-2.825727137,-0.992309765,-0.216752021,-0.10758159,1.133347977
5,-1.303547368,-2.837649059,-1.098043228,0.007467396,-0.322522866,-0.301781847
5,-1.316480644,-2.767680146,-1.196212269,0.274847227,-0.255945355,-0.375734803
1,-1.39952295,-2.628798849,-1.179878211,0.400899149,0.614201148,1.73608117
1,-1.384614017,-2.689715016,-1.131138411,0.263798308,0.187212535,1.379437713
1,-1.381440056,-2.745848402,-1.02011562,-0.052385674,0.182261963,1.920844592
5,-1.325987429,-2.852208604,-1.033080605,-0.018647537,-0.404862402,-0.054943187
2,-1.346560963,-2.845327283,-0.969663177,-0.176586075,-0.142047157,1.079272112
5,-1.312737814,-2.836010126,-1.094749497,-0.010347832,-0.305222182,-0.138296928
5,-1.337581809,-2.822213967,-1.037107618,-0.10312744,-0.214325737,0.456981614
5,-1.292412279,-2.844978208,-1.099142118,0.040884902,-0.388547652,-0.485537386
5,-1.339259794,-2.701610722,-1.263969193,0.527751571,-0.199502403,-0.396291372
4,-1.351016096,-2.709501519,-1.235869522,0.481803714,-0.156961286,-0.097829935
5,-1.337126823,-2.702951446,-1.258542504,0.527610518,-0.207444994,-0.442690453
5,-1.355446315,-2.781139181,-1.121321162,0.211683837,-0.289256613,0.000375255
5,-1.350677369,-2.759428228,-1.134405508,0.172814882,-0.171497665,0.223807099
5,-1.346083783,-2.758040168,-1.149569891,0.184445825,-0.162318539,0.137333836
5,-1.339495751,-2.754493793,-1.163374088,0.179564388,-0.132825554,0.045183489
5,-1.376825253,-2.69913022,-1.219243265,0.428925927,-0.129172793,0.150793735
1,-1.378194534,-2.827119413,-0.924359772,-0.324194937,0.07942253,1.961996493
4,-1.313774636,-2.864398081,-1.000429197,-0.168429168,0.074285051,0.439028432
1,-1.401323536,-2.714473233,-1.10447276,0.269872597,0.073833199,1.301633441
5,-1.343507747,-2.699858851,-1.23987916,0.514159418,-0.205552868,-0.230388503
1,-1.360558226,-2.696071257,-1.149551397,0.340615525,0.085434128,1.11229447
5,-1.32786177,-2.704417292,-1.256096554,0.560712562,-0.248309609,-0.537542697
5,-1.34506448,-2.786748315,-1.118999185,0.247395192,-0.35036992,-0.154028597
5,-1.36171881,-2.77561072,-1.107974141,0.174481448,-0.252961383,0.206663001
5,-1.338769312,-2.782346966,-1.155384634,0.253748648,-0.312442146,-0.254921135
5,-1.33348813,-2.849458467,-1.032123117,-0.045118419,-0.371872843,0.070570352
4,-1.368883911,-2.745038929,-1.08162989,0.061605024,-0.002019371,0.902843816
4,-1.32037666,-2.766130838,-1.171594075,0.238021662,-0.184329212,-0.04810004
5,-1.307044264,-2.85029497,-1.06618386,0.02448086,-0.419281968,-0.287383036
5,-1.354221721,-2.825739661,-1.035547189,-0.14487002,-0.181953028,0.554611059
5,-1.391759164,-2.687447159,-1.205532091,0.361863962,-0.032348323,0.479858143
3,-1.389462088,-2.616580283,-1.260439151,0.604735365,0.116909821,0.800770797
5,-1.367650348,-2.687145928,-1.239938299,0.424099307,-0.065187163,0.143766616
5,-1.325334854,-2.849982011,-1.032720177,-0.024451623,-0.39554312,-0.015655227
1,-1.368969254,-2.739460832,-1.039166808,-0.028360134,0.193263566,1.848378753
5,-1.323999382,-2.833411995,-1.059130173,-0.050738129,-0.285335885,0.092739729
4,-1.310885493,-2.848634715,-1.032252798,-0.018344484,-0.353681551,0.083364511
5,-1.317046978,-2.903804116,-0.966622006,-0.332809183,-0.340241566,0.24644873
5,-1.318912108,-2.703051051,-1.314834996,0.589532836,-0.232663548,-0.698248226
1,-1.38887774,-2.715049276,-1.122440854,0.308269532,0.033526787,1.216082643
1,-1.391427341,-2.709586391,-1.105518129,0.294715246,0.05504588,1.346221842
1,-1.36598675,-2.707091757,-1.172057978,0.36378466,0.044057583,0.989167134
5,-1.353063078,-2.686238447,-1.264425102,0.457137349,-0.071965777,-0.083021181
5,-1.360055279,-2.785626541,-1.090153166,0.200677133,-0.324523851,0.085529992
5,-1.33507749,-2.788501559,-1.151076142,0.266787416,-0.354567164,-0.351734069
1,-1.3859676,-2.768468174,-0.998183131,-0.014965107,0.052230962,1.718345926
5,-1.329899774,-2.78006617,-1.14910152,0.259947566,-0.311405575,-0.35139274
5,-1.319293687,-2.769736614,-1.194593156,0.26944609,-0.258457229,-0.375253697
5,-1.331658639,-2.849957664,-1.049871658,-0.042410921,-0.360123537,-0.015497187
5,-1.369513668,-2.830353194,-1.008686653,-0.172976955,-0.193315073,0.73671612
5,-1.301788595,-2.910948569,-0.993091269,-0.276481857,-0.406764659,-0.024952423
5,-1.336642958,-2.694829155,-1.253458074,0.520293475,-0.177476769,-0.308662215
1,-1.390896201,-2.682678296,-1.111238536,0.232323167,0.210232499,1.683242499
5,-1.353805879,-2.78680209,-1.126962035,0.222039586,-0.30761194,-0.15573925
5,-1.332319603,-2.779677305,-1.155158567,0.265456848,-0.322368342,-0.241356391
5,-1.324722156,-2.773797501,-1.1440947,0.262622557,-0.312506354,-0.212119306
3,-1.340691379,-2.76707315,-1.132079707,0.155043098,-0.094803931,0.483638941
5,-1.335189011,-2.7624733,-1.159820368,0.223604843,-0.209760231,-0.046960888
5,-1.325916994,-2.762863599,-1.172970599,0.240119161,-0.226373663,-0.139958504
5,-1.313106032,-2.766792928,-1.169384586,0.286181326,-0.283048893,-0.34265434
5,-1.323503051,-2.856417655,-1.067553123,-0.00256413,-0.407273575,-0.220726752
5,-1.379856021,-2.847472336,-0.91835987,-0.349006076,0.210254292,1.272513178
5,-1.34515808,-2.837576603,-1.041089313,-0.096094804,-0.275662481,0.348218924
5,-1.324943052,-2.844824389,-1.068082559,-0.033786455,-0.332935063,-0.082132742
5,-1.368767194,-2.819089065,-0.986577516,-0.194173623,-0.159800612,0.980443695
5,-1.348528251,-2.815396595,-1.039842049,-0.145104378,-0.143260514,0.633377671
5,-1.349524703,-2.688512372,-1.261976734,0.477882726,-0.1015547,-0.137027619
5,-1.323300629,-2.700200128,-1.293769381,0.56275331,-0.211303619,-0.589801233
5,-1.361343419,-2.768901137,-1.137769377,0.168934479,-0.201898862,0.239579612
5,-1.332971434,-2.755322392,-1.174463637,0.214884935,-0.164841366,-0.012785354
4,-1.340989275,-2.77328186,-1.140359855,0.200683767,-0.199007761,0.16715934
5,-1.335396244,-2.75333688,-1.170915069,0.205848852,-0.156332445,0.076874195
5,-1.348869625,-2.831994472,-1.02193174,-0.115175846,-0.237819828,0.420279978
5,-1.32388655,-2.824081268,-1.043032292,-0.196980827,0.139830338,0.619436539
5,-1.339295357,-2.696370662,-1.284154516,0.517031553,-0.162229502,-0.331278855
1,-1.395537118,-2.623530064,-1.202887213,0.539422004,0.208605759,1.310471894
5,-1.308028783,-2.773173559,-1.175435168,0.307018404,-0.331587297,-0.438699564
1,-1.34525368,-2.775435512,-1.053009962,0.093598763,-0.036049142,1.048487395
1,-1.328815978,-2.770159929,-1.110875515,0.128195109,-0.014752007,0.859984675
5,-1.31805976,-2.766197397,-1.192904487,0.276026582,-0.253904923,-0.321294675
5,-1.32006074,-2.760216162,-1.159824918,0.249683618,-0.238627635,-0.12940129
5,-1.323989875,-2.841381721,-1.062429659,-0.034438607,-0.32771584,-0.01044678
5,-1.313394849,-2.844434848,-1.078993573,-0.002081419,-0.3609217,-0.179745373
5,-1.366223656,-2.632508114,-1.327539525,0.75862409,-0.124250792,-0.270095921
1,-1.402580283,-2.627540094,-1.233506188,0.538606044,0.212509176,1.318853208
5,-1.389965943,-2.712972686,-1.190716582,0.431204659,-0.203367502,0.202163161
5,-1.338547945,-2.705933923,-1.256754916,0.532146295,-0.225073743,-0.449509942
1,-1.372220456,-2.694078158,-1.154511644,0.312806855,0.13235171,1.209285394
5,-1.333184423,-2.700748286,-1.272120809,0.537245519,-0.209133385,-0.419017329
5,-1.334403226,-2.696391689,-1.263916086,0.529290847,-0.185696693,-0.365118163
5,-1.350819851,-2.787233309,-1.129112838,0.240192591,-0.336498309,-0.114303354
5,-1.377009564,-2.765476742,-1.114249741,0.122705422,-0.164751416,0.519173697
5,-1.355811117,-2.773711297,-1.114848644,0.200813993,-0.265522624,0.169356074
5,-1.335241363,-2.779152136,-1.159302797,0.248890193,-0.293676366,-0.27109812
5,-1.351714178,-2.751707939,-1.124200936,0.160177356,-0.14890511,0.419284947
5,-1.319027826,-2.757893341,-1.200543064,0.260274953,-0.203971699,-0.213624954
5,-1.325840547,-2.852885908,-1.040549268,-0.016001476,-0.403484723,-0.084913293
5,-1.325876696,-2.828307205,-1.057380236,-0.067838857,-0.250562928,0.170369655
5,-1.372446668,-2.638175492,-1.310175207,0.761041341,-0.153420698,-0.26365516
2,-1.391719623,-2.633517552,-1.236594152,0.598780144,0.099555904,0.820679033
5,-1.407264384,-2.612455468,-1.302246409,0.623515249,0.073263788,0.417753885
1,-1.386299534,-2.630096526,-1.256001875,0.584800753,0.179872905,1.034138118
5,-1.364475253,-2.717251857,-1.230430224,0.50145609,-0.25599585,-0.227476189
5,-1.358872145,-2.711077766,-1.236537288,0.504286377,-0.22994449,-0.235216508
5,-1.344241686,-2.703241862,-1.251650011,0.52158436,-0.221423221,-0.253691384
1,-1.382785595,-2.693018895,-1.116047856,0.275790189,0.132464257,1.472932222
5,-1.329448069,-2.706579222,-1.253860601,0.558014014,-0.263943827,-0.493237105
5,-1.329155149,-2.76907285,-1.168840754,0.252818457,-0.264281501,-0.157874139
5,-1.321082041,-2.857675132,-1.052931591,0.004606827,-0.43501687,-0.201884557
5,-1.312790218,-2.843212416,-1.070888155,-0.015215563,-0.341931169,-0.222789649
5,-1.327201336,-2.830916011,-1.068760337,-0.065833786,-0.253061557,0.127066758
5,-1.310838859,-2.914254973,-0.977033053,-0.288682299,-0.4183025,0.071492127
5,-1.300244207,-2.920497182,-0.963126171,-0.252348836,-0.491915355,-0.064790607
5,-1.304215254,-2.919427869,-0.944507534,-0.270270206,-0.483966687,0.018378506
5,-1.363852036,-2.638167735,-1.341933843,0.784009248,-0.156928757,-0.394152834
5,-1.354820285,-2.638883921,-1.337470976,0.808914406,-0.189147066,-0.478930107
5,-1.358917412,-2.634739426,-1.370208022,0.789914145,-0.130353754,-0.457514803
5,-1.353895728,-2.637651917,-1.351277763,0.805445293,-0.16881254,-0.520478512
5,-1.346761158,-2.7187715,-1.225118428,0.547481718,-0.316509385,-0.394406078
5,-1.362326835,-2.702906927,-1.212743394,0.471238775,-0.193118811,-0.018054619
5,-1.355392906,-2.690578,-1.233630912,0.461320133,-0.129539559,0.044875178
5,-1.392653957,-2.754955061,-1.089484524,0.067939489,-0.090312621,0.870789509
5,-1.338757732,-2.775936337,-1.120164989,0.232081062,-0.291094917,-0.136863091
5,-1.336754446,-2.772609814,-1.180554977,0.246021837,-0.263770055,-0.121736703
5,-1.323075834,-2.767640431,-1.197687208,0.262022466,-0.24977303,-0.254154564
5,-1.338166094,-2.753401424,-1.166717811,0.199175429,-0.152868609,0.112310595
1,-1.36736844,-2.751110788,-0.993404541,-0.048194264,0.175019364,1.472808136
5,-1.320206503,-2.856484788,-1.08050615,0.014814341,-0.420010979,-0.238218673
5,-1.326974782,-2.838852738,-1.057555655,-0.04574799,-0.313318093,0.079304444
5,-1.325967494,-2.830376037,-1.068965008,-0.057403855,-0.266833284,0.176961291
5,-1.296613508,-2.841641227,-1.100126705,0.036386999,-0.371529933,-0.378236829
5,-1.375576069,-2.639302986,-1.329674226,0.757270216,-0.132455599,-0.321588759
5,-1.353153154,-2.63786125,-1.356613032,0.812065657,-0.175814252,-0.51290213
5,-1.323913372,-2.700253782,-1.302075822,0.576203199,-0.225840446,-0.533505636
3,-1.383589022,-2.63419423,-1.260410138,0.533373005,0.397240191,0.841563819
5,-1.322365492,-2.701534833,-1.273200402,0.568364024,-0.238482851,-0.562907787
5,-1.33314069,-2.696174799,-1.254004685,0.532566712,-0.202064338,-0.314103067
5,-1.348895379,-2.787916633,-1.139368893,0.244549441,-0.335249708,-0.170276532
5,-1.347650581,-2.78531204,-1.140189454,0.234945753,-0.318563417,-0.150501766
5,-1.326121146,-2.779946888,-1.177744928,0.278345513,-0.3227998,-0.344777285
5,-1.366088518,-2.759373382,-1.119646349,0.135186674,-0.14370234,0.415361204
5,-1.303667712,-2.771983555,-1.224629937,0.327282415,-0.30239836,-0.602731079
5,-1.316749752,-2.764044469,-1.179394571,0.276079425,-0.26453522,-0.230224672
