rating,day_of_week,week_of_year,hour,month,yrs_to_review,lenDevResp,lenTitle,lenReview,ratings_per_yr_in_exist,app_rank_in_cat_per_yr_in_exist,BBB_complaints_per_yr_in_exist,BBB_complaints_per_BBB_review,len_review_per_len_title,Dev_resp_per_yr,DevLen_per_ReviewLen,ReviewLen_by_time_of_day,ReviewLen_by_day_of_week
1,6,52,16,12,5,250,15,152,11340.0,200.0,122.0,2.0,10.0,50.0,2.0,10.0,25.0
1,1,50,17,12,5,427,21,185,11340.0,200.0,122.0,2.0,9.0,85.0,2.0,11.0,185.0
5,4,16,3,4,6,0,40,14,9450.0,166.0,102.0,2.0,0.0,0.0,0.0,5.0,4.0
5,6,15,19,4,6,0,7,31,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,2.0,5.0
5,3,15,14,4,6,0,2,69,9450.0,166.0,102.0,2.0,34.0,0.0,0.0,5.0,23.0
5,4,13,3,4,6,0,24,39,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,13.0,10.0
5,3,12,16,3,6,0,10,33,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,2.0,11.0
1,3,12,20,3,6,388,29,138,9450.0,166.0,102.0,2.0,5.0,65.0,3.0,7.0,46.0
5,2,10,14,3,6,0,20,25,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,2.0,12.0
5,4,3,15,1,6,0,9,65,9450.0,166.0,102.0,2.0,7.0,0.0,0.0,4.0,16.0
5,1,3,0,1,6,0,4,41,9450.0,166.0,102.0,2.0,10.0,0.0,0.0,inf,41.0
5,2,2,14,1,6,0,14,37,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,3.0,18.0
5,6,21,6,5,6,0,7,52,9450.0,166.0,102.0,2.0,7.0,0.0,0.0,9.0,9.0
5,2,20,0,5,6,0,7,37,9450.0,166.0,102.0,2.0,5.0,0.0,0.0,inf,18.0
5,1,20,20,5,6,0,4,52,9450.0,166.0,102.0,2.0,13.0,0.0,0.0,3.0,52.0
5,3,19,0,5,6,0,18,41,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,inf,14.0
5,4,18,4,5,6,0,16,28,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,7.0,7.0
5,3,17,2,4,6,0,14,47,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,24.0,16.0
5,3,17,0,4,6,0,8,84,9450.0,166.0,102.0,2.0,10.0,0.0,0.0,inf,28.0
5,7,16,20,4,6,0,9,63,9450.0,166.0,102.0,2.0,7.0,0.0,0.0,3.0,9.0
5,3,16,1,4,6,0,16,4,9450.0,166.0,102.0,2.0,0.0,0.0,0.0,4.0,1.0
5,2,16,15,4,6,0,9,74,9450.0,166.0,102.0,2.0,8.0,0.0,0.0,5.0,37.0
5,2,15,1,4,6,0,9,69,9450.0,166.0,102.0,2.0,8.0,0.0,0.0,69.0,34.0
5,2,14,15,4,6,0,1,38,9450.0,166.0,102.0,2.0,38.0,0.0,0.0,3.0,19.0
5,7,10,1,3,6,0,16,23,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,23.0,3.0
5,6,10,6,3,6,0,4,39,9450.0,166.0,102.0,2.0,10.0,0.0,0.0,6.0,6.0
5,2,10,14,3,6,0,4,61,9450.0,166.0,102.0,2.0,15.0,0.0,0.0,4.0,30.0
5,6,5,19,2,6,0,16,46,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,2.0,8.0
1,7,7,3,2,6,369,46,154,9450.0,166.0,102.0,2.0,3.0,62.0,2.0,51.0,22.0
2,6,7,12,2,6,490,3,180,9450.0,166.0,102.0,2.0,60.0,82.0,3.0,15.0,30.0
5,5,5,19,2,6,0,7,66,9450.0,166.0,102.0,2.0,9.0,0.0,0.0,3.0,13.0
5,4,4,3,1,6,0,8,66,9450.0,166.0,102.0,2.0,8.0,0.0,0.0,22.0,16.0
5,6,3,19,1,6,0,14,17,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,1.0,3.0
5,3,3,2,1,6,0,13,24,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,12.0,8.0
5,2,3,16,1,6,0,19,26,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,2.0,13.0
5,5,1,20,1,6,0,14,67,9450.0,166.0,102.0,2.0,5.0,0.0,0.0,3.0,13.0
5,2,1,19,1,6,0,10,28,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,1.0,14.0
5,1,23,12,6,6,0,13,36,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,3.0,36.0
1,4,51,9,12,5,266,4,196,11340.0,200.0,122.0,2.0,49.0,53.0,1.0,22.0,49.0
3,6,46,2,11,5,302,10,83,11340.0,200.0,122.0,2.0,8.0,60.0,4.0,42.0,14.0
5,3,21,16,5,6,0,20,27,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,2.0,9.0
5,4,20,2,5,6,0,18,31,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,16.0,8.0
5,7,18,7,5,6,0,15,72,9450.0,166.0,102.0,2.0,5.0,0.0,0.0,10.0,10.0
5,5,18,5,5,6,0,9,42,9450.0,166.0,102.0,2.0,5.0,0.0,0.0,8.0,8.0
5,5,17,19,4,6,0,2,74,9450.0,166.0,102.0,2.0,37.0,0.0,0.0,4.0,15.0
5,3,17,17,4,6,0,13,23,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,1.0,8.0
5,4,16,18,4,6,0,4,83,9450.0,166.0,102.0,2.0,21.0,0.0,0.0,5.0,21.0
5,3,16,18,4,6,0,17,66,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,4.0,22.0
5,3,15,19,4,6,0,27,72,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,4.0,24.0
1,4,15,21,4,6,388,30,170,9450.0,166.0,102.0,2.0,6.0,65.0,2.0,8.0,42.0
1,2,13,22,3,6,285,13,207,9450.0,166.0,102.0,2.0,16.0,48.0,1.0,9.0,104.0
1,1,13,3,3,6,313,8,216,9450.0,166.0,102.0,2.0,27.0,52.0,1.0,72.0,216.0
5,2,9,17,3,6,0,9,60,9450.0,166.0,102.0,2.0,7.0,0.0,0.0,4.0,30.0
5,3,7,11,2,6,0,7,63,9450.0,166.0,102.0,2.0,9.0,0.0,0.0,6.0,21.0
5,7,1,10,1,6,0,20,75,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,8.0,11.0
5,5,20,15,5,6,0,4,13,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,1.0,3.0
3,6,49,14,12,5,384,33,108,11340.0,200.0,122.0,2.0,3.0,77.0,4.0,8.0,18.0
4,1,21,23,5,6,0,12,94,9450.0,166.0,102.0,2.0,8.0,0.0,0.0,4.0,94.0
5,3,17,13,4,6,0,15,62,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,5.0,21.0
5,1,12,16,3,6,0,14,17,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,1.0,17.0
1,3,16,0,4,6,388,35,163,9450.0,166.0,102.0,2.0,5.0,65.0,2.0,inf,54.0
1,4,14,15,4,6,369,15,169,9450.0,166.0,102.0,2.0,11.0,62.0,2.0,11.0,42.0
1,5,13,12,4,6,365,23,244,9450.0,166.0,102.0,2.0,11.0,61.0,1.0,20.0,49.0
5,5,10,19,3,6,0,11,61,9450.0,166.0,102.0,2.0,6.0,0.0,0.0,3.0,12.0
5,6,1,23,1,6,0,6,66,9450.0,166.0,102.0,2.0,11.0,0.0,0.0,3.0,11.0
5,4,1,4,1,6,0,17,66,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,16.0,16.0
5,4,41,3,10,5,870,19,29,11340.0,200.0,122.0,2.0,2.0,174.0,30.0,10.0,7.0
2,3,52,19,12,5,339,17,96,11340.0,200.0,122.0,2.0,6.0,68.0,4.0,5.0,32.0
5,5,22,14,6,6,0,19,25,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,2.0,5.0
5,1,20,7,5,6,0,10,54,9450.0,166.0,102.0,2.0,5.0,0.0,0.0,8.0,54.0
5,3,15,17,4,6,0,9,38,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,2.0,13.0
5,2,14,8,4,6,0,7,48,9450.0,166.0,102.0,2.0,7.0,0.0,0.0,6.0,24.0
5,6,11,1,3,6,0,17,84,9450.0,166.0,102.0,2.0,5.0,0.0,0.0,84.0,14.0
1,1,14,15,4,6,405,5,197,9450.0,166.0,102.0,2.0,39.0,68.0,2.0,13.0,197.0
5,3,11,11,3,6,0,5,16,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,1.0,5.0
5,1,11,6,3,6,0,7,63,9450.0,166.0,102.0,2.0,9.0,0.0,0.0,10.0,63.0
5,3,10,14,3,6,0,9,74,9450.0,166.0,102.0,2.0,8.0,0.0,0.0,5.0,25.0
5,2,10,4,3,6,0,16,62,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,16.0,31.0
5,4,8,12,2,6,0,3,75,9450.0,166.0,102.0,2.0,25.0,0.0,0.0,6.0,19.0
4,7,9,0,3,6,0,17,69,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,inf,10.0
5,2,8,22,2,6,0,34,21,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,1.0,10.0
5,7,7,16,2,6,0,15,41,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,3.0,6.0
5,7,3,12,1,6,0,9,39,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,3.0,6.0
4,4,7,12,2,6,0,14,21,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,2.0,5.0
5,5,3,1,1,6,0,7,74,9450.0,166.0,102.0,2.0,11.0,0.0,0.0,74.0,15.0
3,5,3,18,1,6,478,10,84,9450.0,166.0,102.0,2.0,8.0,80.0,6.0,5.0,17.0
5,7,2,12,1,6,0,7,44,9450.0,166.0,102.0,2.0,6.0,0.0,0.0,4.0,6.0
5,4,1,23,1,6,0,9,32,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,1.0,8.0
5,3,1,20,1,6,0,12,76,9450.0,166.0,102.0,2.0,6.0,0.0,0.0,4.0,25.0
5,2,23,0,6,6,0,9,54,9450.0,166.0,102.0,2.0,6.0,0.0,0.0,inf,27.0
5,5,22,13,6,6,0,9,15,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,1.0,3.0
5,5,20,19,5,6,0,27,26,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,1.0,5.0
5,4,20,13,5,6,0,13,86,9450.0,166.0,102.0,2.0,7.0,0.0,0.0,7.0,22.0
5,6,17,20,5,6,0,24,20,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,1.0,3.0
5,5,14,14,4,6,0,10,31,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,2.0,6.0
5,2,12,22,3,6,0,27,68,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,3.0,34.0
1,4,14,19,4,6,265,12,152,9450.0,166.0,102.0,2.0,13.0,44.0,2.0,8.0,38.0
5,7,10,7,3,6,0,26,15,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,2.0,2.0
5,7,10,2,3,6,0,1,54,9450.0,166.0,102.0,2.0,54.0,0.0,0.0,27.0,8.0
5,2,9,4,3,6,0,7,161,9450.0,166.0,102.0,2.0,23.0,0.0,0.0,40.0,80.0
4,6,10,0,3,6,0,7,62,9450.0,166.0,102.0,2.0,9.0,0.0,0.0,inf,10.0
1,3,10,19,3,6,578,11,196,9450.0,166.0,102.0,2.0,18.0,96.0,3.0,10.0,65.0
5,7,8,20,2,6,0,12,41,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,2.0,6.0
5,2,4,23,1,6,0,12,49,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,2.0,24.0
5,1,4,1,1,6,0,12,34,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,34.0,34.0
5,5,3,19,1,6,0,15,51,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,3.0,10.0
5,3,2,2,1,6,0,14,30,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,15.0,10.0
5,1,2,0,1,6,0,4,62,9450.0,166.0,102.0,2.0,16.0,0.0,0.0,inf,62.0
5,4,21,3,5,6,0,32,96,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,32.0,24.0
1,6,50,16,12,5,510,11,151,11340.0,200.0,122.0,2.0,14.0,102.0,3.0,9.0,25.0
5,3,21,20,5,6,0,7,52,9450.0,166.0,102.0,2.0,7.0,0.0,0.0,3.0,17.0
5,7,20,1,5,6,0,12,25,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,25.0,4.0
5,5,18,23,5,6,0,12,34,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,1.0,7.0
5,1,16,18,4,6,0,9,68,9450.0,166.0,102.0,2.0,8.0,0.0,0.0,4.0,68.0
5,3,15,14,4,6,0,31,53,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,4.0,18.0
5,5,12,3,3,6,0,16,40,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,13.0,8.0
5,2,12,2,3,6,0,12,150,9450.0,166.0,102.0,2.0,12.0,0.0,0.0,75.0,75.0
5,5,11,1,3,6,0,4,15,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,15.0,3.0
5,1,11,10,3,6,0,12,93,9450.0,166.0,102.0,2.0,8.0,0.0,0.0,9.0,93.0
5,7,8,13,2,6,0,9,36,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,3.0,5.0
5,5,5,21,2,6,0,9,23,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,1.0,5.0
5,4,2,2,1,6,0,18,27,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,14.0,7.0
5,3,2,21,1,6,0,17,55,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,3.0,18.0
5,3,1,2,1,6,0,9,49,9450.0,166.0,102.0,2.0,5.0,0.0,0.0,24.0,16.0
5,3,50,11,12,5,0,13,22,11340.0,200.0,122.0,2.0,2.0,0.0,0.0,2.0,7.0
5,5,42,2,10,5,0,14,53,11340.0,200.0,122.0,2.0,4.0,0.0,0.0,26.0,11.0
5,4,23,21,6,6,0,8,23,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,1.0,6.0
5,3,23,21,6,6,0,6,41,9450.0,166.0,102.0,2.0,7.0,0.0,0.0,2.0,14.0
5,4,21,15,5,6,0,11,35,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,2.0,9.0
5,1,21,12,5,6,0,10,17,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,1.0,17.0
5,5,20,21,5,6,0,7,42,9450.0,166.0,102.0,2.0,6.0,0.0,0.0,2.0,8.0
2,2,20,16,5,6,330,25,143,9450.0,166.0,102.0,2.0,6.0,55.0,2.0,9.0,72.0
5,4,18,23,5,6,0,12,66,9450.0,166.0,102.0,2.0,6.0,0.0,0.0,3.0,16.0
5,6,17,21,5,6,0,9,34,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,2.0,6.0
5,2,13,22,3,6,0,9,17,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,1.0,8.0
1,4,17,8,4,6,384,32,189,9450.0,166.0,102.0,2.0,6.0,64.0,2.0,24.0,47.0
3,6,14,1,4,6,0,46,73,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,73.0,12.0
1,3,13,21,3,6,471,16,112,9450.0,166.0,102.0,2.0,7.0,78.0,4.0,5.0,37.0
5,4,10,18,3,6,0,2,47,9450.0,166.0,102.0,2.0,24.0,0.0,0.0,3.0,12.0
4,6,11,21,3,6,0,13,148,9450.0,166.0,102.0,2.0,11.0,0.0,0.0,7.0,25.0
5,3,9,3,3,6,0,4,63,9450.0,166.0,102.0,2.0,16.0,0.0,0.0,21.0,21.0
5,7,8,15,2,6,0,6,55,9450.0,166.0,102.0,2.0,9.0,0.0,0.0,4.0,8.0
5,3,8,3,2,6,0,14,61,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,20.0,20.0
5,6,1,10,1,6,0,4,31,9450.0,166.0,102.0,2.0,8.0,0.0,0.0,3.0,5.0
5,5,20,23,5,6,0,5,42,9450.0,166.0,102.0,2.0,8.0,0.0,0.0,2.0,8.0
1,3,50,1,12,5,339,11,165,11340.0,200.0,122.0,2.0,15.0,68.0,2.0,165.0,55.0
1,3,22,14,6,6,405,54,92,9450.0,166.0,102.0,2.0,2.0,68.0,4.0,7.0,31.0
5,2,18,14,5,6,0,7,49,9450.0,166.0,102.0,2.0,7.0,0.0,0.0,4.0,24.0
5,4,17,6,4,6,0,8,36,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,6.0,9.0
5,3,16,0,4,6,0,4,66,9450.0,166.0,102.0,2.0,16.0,0.0,0.0,inf,22.0
5,5,15,7,4,6,0,7,81,9450.0,166.0,102.0,2.0,12.0,0.0,0.0,12.0,16.0
5,7,11,5,3,6,0,24,15,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,3.0,2.0
5,2,11,6,3,6,0,12,239,9450.0,166.0,102.0,2.0,20.0,0.0,0.0,40.0,120.0
5,6,10,4,3,6,0,29,29,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,7.0,5.0
5,5,10,20,3,6,0,12,56,9450.0,166.0,102.0,2.0,5.0,0.0,0.0,3.0,11.0
5,3,7,2,2,6,0,10,14,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,7.0,5.0
5,6,1,16,1,6,0,5,80,9450.0,166.0,102.0,2.0,16.0,0.0,0.0,5.0,13.0
5,4,1,5,1,6,0,9,44,9450.0,166.0,102.0,2.0,5.0,0.0,0.0,9.0,11.0
5,3,1,17,1,6,0,20,69,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,4.0,23.0
5,3,1,4,1,6,0,15,58,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,14.0,19.0
5,2,1,23,1,6,0,7,36,9450.0,166.0,102.0,2.0,5.0,0.0,0.0,2.0,18.0
5,2,1,20,1,6,0,2,78,9450.0,166.0,102.0,2.0,39.0,0.0,0.0,4.0,39.0
5,5,22,10,6,6,0,12,56,9450.0,166.0,102.0,2.0,5.0,0.0,0.0,6.0,11.0
1,3,51,22,12,5,486,10,175,11340.0,200.0,122.0,2.0,18.0,97.0,3.0,8.0,58.0
5,1,22,6,5,6,0,12,32,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,5.0,32.0
5,7,20,17,5,6,0,4,75,9450.0,166.0,102.0,2.0,19.0,0.0,0.0,4.0,11.0
5,3,20,8,5,6,0,13,39,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,5.0,13.0
5,3,16,17,4,6,0,38,78,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,5.0,26.0
4,3,14,23,4,6,0,10,29,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,1.0,10.0
3,3,10,22,3,6,249,28,96,9450.0,166.0,102.0,2.0,3.0,42.0,3.0,4.0,32.0
1,5,13,21,4,6,375,33,139,9450.0,166.0,102.0,2.0,4.0,62.0,3.0,7.0,28.0
1,4,11,14,3,6,339,15,179,9450.0,166.0,102.0,2.0,12.0,56.0,2.0,13.0,45.0
5,1,10,8,3,6,0,10,51,9450.0,166.0,102.0,2.0,5.0,0.0,0.0,6.0,51.0
5,7,9,2,3,6,0,19,35,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,18.0,5.0
5,7,7,21,2,6,0,4,37,9450.0,166.0,102.0,2.0,9.0,0.0,0.0,2.0,5.0
5,7,7,17,2,6,0,7,60,9450.0,166.0,102.0,2.0,9.0,0.0,0.0,4.0,9.0
5,4,7,14,2,6,0,10,28,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,2.0,7.0
5,3,6,15,2,6,0,13,89,9450.0,166.0,102.0,2.0,7.0,0.0,0.0,6.0,30.0
5,3,5,12,2,6,0,16,89,9450.0,166.0,102.0,2.0,6.0,0.0,0.0,7.0,30.0
5,5,3,6,1,6,0,8,26,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,4.0,5.0
4,2,5,23,2,6,0,9,55,9450.0,166.0,102.0,2.0,6.0,0.0,0.0,2.0,28.0
5,5,1,3,1,6,0,14,59,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,20.0,12.0
4,2,2,5,1,6,339,16,82,9450.0,166.0,102.0,2.0,5.0,56.0,4.0,16.0,41.0
5,3,1,4,1,6,0,23,75,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,19.0,25.0
5,3,23,13,6,6,0,12,31,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,2.0,10.0
1,4,43,1,10,5,0,14,136,11340.0,200.0,122.0,2.0,10.0,0.0,0.0,136.0,34.0
5,6,20,23,5,6,0,17,53,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,2.0,9.0
1,2,23,14,6,6,384,15,110,9450.0,166.0,102.0,2.0,7.0,64.0,3.0,8.0,55.0
4,3,22,3,6,6,0,4,45,9450.0,166.0,102.0,2.0,11.0,0.0,0.0,15.0,15.0
5,5,20,4,5,6,0,8,62,9450.0,166.0,102.0,2.0,8.0,0.0,0.0,16.0,12.0
2,4,18,19,5,6,539,4,129,9450.0,166.0,102.0,2.0,32.0,90.0,4.0,7.0,32.0
1,3,17,23,4,6,305,4,143,9450.0,166.0,102.0,2.0,36.0,51.0,2.0,6.0,48.0
5,3,11,22,3,6,0,7,42,9450.0,166.0,102.0,2.0,6.0,0.0,0.0,2.0,14.0
4,1,17,13,4,6,0,7,67,9450.0,166.0,102.0,2.0,10.0,0.0,0.0,5.0,67.0
5,6,10,17,3,6,0,13,36,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,2.0,6.0
5,6,10,1,3,6,0,4,31,9450.0,166.0,102.0,2.0,8.0,0.0,0.0,31.0,5.0
5,6,8,11,2,6,0,5,50,9450.0,166.0,102.0,2.0,10.0,0.0,0.0,5.0,8.0
5,5,6,8,2,6,0,12,59,9450.0,166.0,102.0,2.0,5.0,0.0,0.0,7.0,12.0
5,3,6,2,2,6,0,17,50,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,25.0,17.0
5,5,5,1,2,6,0,9,98,9450.0,166.0,102.0,2.0,11.0,0.0,0.0,98.0,20.0
5,1,5,13,2,6,0,15,45,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,3.0,45.0
5,2,4,16,1,6,0,72,6,9450.0,166.0,102.0,2.0,0.0,0.0,0.0,0.0,3.0
5,5,1,14,1,6,0,4,37,9450.0,166.0,102.0,2.0,9.0,0.0,0.0,3.0,7.0
5,3,1,2,1,6,0,11,65,9450.0,166.0,102.0,2.0,6.0,0.0,0.0,32.0,22.0
5,4,22,14,6,6,0,25,61,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,4.0,15.0
5,6,21,4,5,6,0,7,20,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,5.0,3.0
5,1,21,4,5,6,0,11,39,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,10.0,39.0
5,4,19,4,5,6,0,4,10,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,2.0,2.0
5,3,19,21,5,6,0,6,32,9450.0,166.0,102.0,2.0,5.0,0.0,0.0,2.0,11.0
5,5,18,9,5,6,0,3,22,9450.0,166.0,102.0,2.0,7.0,0.0,0.0,2.0,4.0
5,2,18,22,5,6,0,31,15,9450.0,166.0,102.0,2.0,0.0,0.0,0.0,1.0,8.0
5,2,17,17,4,6,0,9,9,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,1.0,4.0
5,3,14,3,4,6,0,28,40,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,13.0,13.0
1,5,14,12,4,6,354,16,153,9450.0,166.0,102.0,2.0,10.0,59.0,2.0,13.0,31.0
5,6,13,2,4,6,0,5,41,9450.0,166.0,102.0,2.0,8.0,0.0,0.0,20.0,7.0
5,1,12,19,3,6,0,27,19,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,1.0,19.0
5,2,10,21,3,6,0,6,43,9450.0,166.0,102.0,2.0,7.0,0.0,0.0,2.0,22.0
5,1,10,20,3,6,0,5,30,9450.0,166.0,102.0,2.0,6.0,0.0,0.0,2.0,30.0
5,4,9,4,3,6,0,27,16,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,4.0,4.0
5,6,8,0,2,6,0,25,9,9450.0,166.0,102.0,2.0,0.0,0.0,0.0,inf,2.0
5,6,7,21,2,6,0,13,55,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,3.0,9.0
5,4,6,2,2,6,0,6,64,9450.0,166.0,102.0,2.0,11.0,0.0,0.0,32.0,16.0
5,6,4,22,1,6,0,12,34,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,2.0,6.0
5,1,48,20,11,5,0,9,69,11340.0,200.0,122.0,2.0,8.0,0.0,0.0,3.0,69.0
3,2,2,15,1,6,439,21,198,9450.0,166.0,102.0,2.0,9.0,73.0,2.0,13.0,99.0
3,4,53,1,12,5,608,9,72,11340.0,200.0,122.0,2.0,8.0,122.0,8.0,72.0,18.0
1,3,49,15,12,5,309,18,167,11340.0,200.0,122.0,2.0,9.0,62.0,2.0,11.0,56.0
5,4,20,1,5,6,0,14,35,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,35.0,9.0
5,3,20,19,5,6,0,7,42,9450.0,166.0,102.0,2.0,6.0,0.0,0.0,2.0,14.0
5,7,19,1,5,6,0,10,23,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,23.0,3.0
5,5,17,3,4,6,0,21,15,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,5.0,3.0
5,3,17,17,4,6,0,7,16,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,1.0,5.0
5,2,15,20,4,6,0,19,57,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,3.0,28.0
5,6,11,19,3,6,0,17,51,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,3.0,8.0
5,3,11,15,3,6,0,12,31,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,2.0,10.0
5,4,10,5,3,6,0,7,11,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,2.0,3.0
5,6,8,16,2,6,0,13,33,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,2.0,6.0
5,3,7,19,2,6,0,4,43,9450.0,166.0,102.0,2.0,11.0,0.0,0.0,2.0,14.0
5,4,5,23,2,6,0,5,42,9450.0,166.0,102.0,2.0,8.0,0.0,0.0,2.0,10.0
5,6,2,23,1,6,0,9,31,9450.0,166.0,102.0,2.0,3.0,0.0,0.0,1.0,5.0
1,1,5,19,2,6,552,19,133,9450.0,166.0,102.0,2.0,7.0,92.0,4.0,7.0,133.0
5,3,1,22,1,6,0,24,39,9450.0,166.0,102.0,2.0,2.0,0.0,0.0,2.0,13.0
2,2,2,3,1,6,375,5,83,9450.0,166.0,102.0,2.0,17.0,62.0,5.0,28.0,42.0
5,2,11,3,3,6,0,17,16,9450.0,166.0,102.0,2.0,1.0,0.0,0.0,5.0,8.0
2,1,52,18,12,5,410,6,139,11340.0,200.0,122.0,2.0,23.0,82.0,3.0,8.0,139.0
1,5,18,12,5,6,216,15,326,9450.0,166.0,102.0,2.0,22.0,36.0,1.0,27.0,65.0
5,3,10,7,3,6,0,7,34,9450.0,166.0,102.0,2.0,5.0,0.0,0.0,5.0,11.0
5,5,9,1,3,6,0,7,33,9450.0,166.0,102.0,2.0,5.0,0.0,0.0,33.0,7.0
5,7,1,6,1,6,0,9,38,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,6.0,5.0
5,5,1,13,1,6,0,15,60,9450.0,166.0,102.0,2.0,4.0,0.0,0.0,5.0,12.0
5,3,1,22,1,6,0,7,35,9450.0,166.0,102.0,2.0,5.0,0.0,0.0,2.0,12.0
